TANGGAL,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR,CUACA,Encoding CUACA
2025-08-02,24.2,31.3,26.2,89.0,0.0,8.0,3,320,1,W,Cerah,0
2025-08-03,24.1,30.6,26.2,91.0,23.7,7.2,5,180,1,W,Hujan,1
2025-08-04,23.9,30.7,26.7,84.0,8.8,5.5,4,160,2,S,Hujan,1
2025-08-05,24.0,33.0,27.6,82.0,10.0,8.0,5,240,2,W,Hujan,1
2025-08-06,23.9,30.1,26.3,88.0,0.0,8.0,4,210,2,S,Cerah,0
2025-08-07,23.9,32.2,27.4,82.0,1.7,7.8,3,130,1,SE,Hujan,1
2025-08-08,23.3,32.2,26.7,85.0,0.0,8.0,4,130,1,S,Cerah,0
2025-08-09,24.1,28.0,25.8,90.0,1.7,8.0,4,196,1,S,Hujan,1
2025-08-10,23.5,28.5,25.8,88.0,3.4,5.1,3,210,1,SW,Hujan,1
2025-08-11,22.1,32.2,26.0,83.0,1.8,8.0,4,180,2,S,Hujan,1
2025-08-12,23.6,31.6,25.7,84.0,1.0,8.0,5,230,2,W,Hujan,1
2025-08-13,22.7,28.6,25.3,87.0,28.7,5.9,4,260,2,W,Hujan,1
2025-08-14,22.8,30.9,25.6,87.0,0.8,7.3,6,270,2,SW,Hujan,1
2025-08-15,22.6,31.2,26.2,84.0,44.2,7.3,4,190,2,S,Hujan,1
2025-08-16,23.3,30.3,26.4,87.0,0.8,8.0,4,190,1,S,Hujan,1
2025-08-17,23.9,30.3,26.5,86.0,4.2,8.0,3,300,2,S,Hujan,1
2025-08-18,23.4,30.6,26.6,82.0,11.6,7.5,5,90,2,E,Hujan,1
2025-08-19,23.0,31.7,27.1,79.0,0.0,8.0,5,190,2,NE,Cerah,0
2025-08-20,24.3,29.8,26.3,88.0,2.9,8.0,4,230,2,SW,Hujan,1
2025-08-21,23.7,29.1,25.8,87.0,6.6,8.0,4,250,2,W,Hujan,1
2025-08-22,24.2,31.8,27.3,80.0,0.6,8.0,4,270,2,S,Hujan,1
2025-08-23,25.1,30.0,26.6,89.0,13.999999999999998,8.0,4,200,1,C,Hujan,1
2025-08-24,24.2,28.8,26.1,88.0,27.4,7.4,4,190,2,W,Hujan,1
2025-08-25,23.4,30.5,26.5,82.0,27.766666666666666,8.0,4,230,2,W,Hujan,1
2025-08-26,23.6,31.2,26.4,82.0,28.133333333333333,8.0,4,180,1,S,Hujan,1
2025-08-27,22.2,30.4,25.9,85.0,28.5,8.0,4,230,2,SW,Hujan,1
2025-08-28,23.1,31.6,26.3,83.0,1.2,8.0,4,210,2,SW,Hujan,1
2025-08-29,23.5,32.0,26.0,85.0,0.0,8.0,5,170,2,S,Cerah,0
2025-08-30,23.3,28.9,26.2,87.0,6.2,8.0,3,240,1,S,Hujan,1
2025-08-31,24.6,27.0,24.5,93.0,0.0,8.0,5,360,2,W,Cerah,0
2025-09-01,22.2,31.4,26.6,85.0,42.5,5.4,4,310,2,S,Hujan,1
2025-09-02,24.0,32.6,27.3,84.0,1.0,8.0,5,40,1,SW,Hujan,1
2025-09-03,23.7,30.8,26.0,90.0,2.2,8.0,4,170,1,SE,Hujan,1
2025-09-04,24.4,32.3,27.2,83.0,52.3,6.5,3,240,1,W,Hujan,1
2025-09-05,24.2,30.9,26.7,88.0,27.5,7.9,5,50,2,W,Hujan,1
2025-09-06,22.9,28.9,25.3,89.0,38.1,8.0,2,330,1,C,Hujan,1
2025-09-07,23.2,31.5,26.2,85.0,0.4,8.0,5,200,1,S,Hujan,1
2025-09-08,24.2,31.0,27.1,85.0,3.5,8.0,3,220,1,SW,Hujan,1
2025-09-09,24.0,28.5,25.8,90.0,4.85,8.0,3,260,1,W,Hujan,1
2025-09-10,23.6,31.5,26.7,87.0,6.2,7.9,3,110,1,C,Hujan,1
2025-09-11,23.8,29.5,26.0,91.0,0.4,6.9,3,260,1,W,Hujan,1
2025-09-12,24.9,32.2,27.4,85.0,5.8,5.8,4,300,2,S,Hujan,1
2025-09-13,24.3,31.4,26.6,88.0,0.6,8.0,5,260,1,SW,Hujan,1
2025-09-14,23.5,30.0,26.0,89.0,8.0,7.2,3,180,1,W,Hujan,1
2025-09-15,24.0,31.9,27.4,83.0,2.9,8.0,3,170,1,S,Hujan,1
2025-09-16,23.5,30.6,24.8,92.0,6.4,8.0,5,190,1,C,Hujan,1
2025-09-17,23.0,30.8,25.6,89.0,9.9,5.5,3,217,1,SW,Hujan,1
2025-09-18,23.4,31.5,26.7,84.0,5.0,7.7,3,230,1,S,Hujan,1
2025-09-19,23.8,32.2,27.0,86.0,0.0,8.0,4,40,1,SW,Cerah,0
2025-09-20,23.9,33.0,28.0,81.0,25.3,8.0,5,200,2,S,Hujan,1
2025-09-21,24.1,32.5,27.2,82.0,1.0,8.0,4,200,1,SW,Hujan,1
2025-09-22,23.5,32.2,27.2,81.0,0.5,8.0,5,200,2,S,Hujan,1
2025-09-23,22.6,32.6,26.9,79.0,0.0,8.0,5,167,2,S,Cerah,0
2025-09-24,24.2,33.4,27.1,84.0,0.0,8.0,5,190,2,S,Cerah,0
2025-09-25,23.7,31.7,27.3,86.0,12.8,6.5,3,260,1,W,Hujan,1
2025-09-26,23.1,31.6,26.4,88.0,0.0,8.0,3,240,1,S,Cerah,0
2025-09-27,23.7,31.9,26.4,87.0,10.25,8.0,5,160,1,W,Hujan,1
2025-09-28,23.3,32.5,27.0,84.0,20.5,6.3,3,70,1,E,Hujan,1
2025-09-29,23.6,32.7,27.5,81.0,1.4,7.9,4,30,2,NE,Hujan,1
2025-09-30,24.3,30.5,26.9,87.0,0.0,8.0,3,280,1,W,Cerah,0
2025-10-01,24.3,33.1,27.8,84.0,1.5,8.0,5,140,1,W,Hujan,1
2025-10-02,23.8,33.0,27.9,82.0,8.2,8.0,4,240,1,C,Hujan,1
2025-10-03,24.4,30.5,25.2,92.0,27.3,8.0,4,320,1,W,Hujan,1
2025-10-04,23.9,25.9,24.6,93.0,46.4,3.5,3,280,1,SW,Hujan,1
2025-10-05,23.0,28.7,25.3,89.0,4.0,3.7,2,80,1,E,Hujan,1
2025-10-06,23.0,28.0,25.0,89.0,4.6,7.3,3,190,1,S,Hujan,1
2025-10-07,23.5,33.0,27.4,82.0,2.6,7.9,4,180,1,S,Hujan,1
2025-10-08,23.8,31.1,25.5,90.0,0.0,8.0,4,230,1,SW,Cerah,0
2025-10-09,22.5,32.6,27.2,81.0,6.2,8.0,4,250,2,S,Hujan,1
2025-10-10,23.0,33.5,27.4,81.0,0.0,8.0,4,220,2,SE,Cerah,0
2025-10-11,24.6,33.4,28.2,79.0,0.0,8.0,3,100,1,E,Cerah,0
2025-10-12,24.3,32.4,27.8,82.0,0.0,8.0,5,50,2,E,Cerah,0
2025-10-13,23.8,32.0,27.7,83.0,3.4,8.0,5,40,2,NE,Hujan,1
2025-10-14,23.7,31.6,27.5,84.0,0.0,8.0,4,190,1,S,Cerah,0
2025-10-15,23.4,34.2,27.6,83.0,1.3,8.0,4,160,1,S,Hujan,1
2025-10-16,24.5,32.9,28.1,82.0,1.0,8.0,4,70,1,E,Hujan,1
2025-10-17,24.5,33.5,28.5,80.0,0.0,8.0,3,260,1,S,Cerah,0
2025-10-18,24.2,35.0,27.2,85.0,0.0,8.0,5,160,2,W,Cerah,0
2025-10-19,25.0,31.9,27.2,86.0,74.6,8.0,3,120,1,NW,Hujan,1
2025-10-20,24.1,32.0,27.6,87.0,41.8,7.8,2,100,1,SW,Hujan,1
2025-10-21,25.4,30.4,27.5,86.0,9.0,7.8,3,190,1,S,Hujan,1
2025-10-22,24.8,31.5,25.4,94.0,0.8,7.3,6,120,1,SW,Hujan,1
2025-10-23,24.2,31.2,27.0,88.0,58.0,5.1,6,230,2,SW,Hujan,1
2025-10-24,23.7,28.1,25.9,90.0,130.0,8.0,3,230,1,SW,Hujan,1
2025-10-25,24.1,32.2,27.8,83.0,2.4,7.2,4,290,2,W,Hujan,1
2025-10-26,24.0,28.3,25.6,88.0,7.0,8.0,3,220,1,W,Hujan,1
2025-10-27,24.6,32.6,27.9,83.0,0.5,8.0,3,340,1,W,Hujan,1
2025-10-28,26.1,31.0,27.7,87.0,0.0,8.0,4,200,1,S,Cerah,0
2025-10-29,24.1,29.3,26.5,86.0,6.2,8.0,3,270,1,W,Hujan,1
2025-10-30,25.3,32.0,28.0,84.0,0.0,8.0,5,310,2,NE,Cerah,0
2025-10-31,23.2,30.2,25.7,85.0,37.4,8.0,3,190,1,SW,Hujan,1
2025-11-01,23.4,34.4,27.9,79.0,1.0,8.0,3,110,1,SE,Hujan,1
2025-11-02,24.3,32.0,26.7,84.0,0.0,8.0,3,221,1,SW,Cerah,0
2025-11-03,24.3,33.9,27.4,85.0,4.15,8.0,3,150,1,S,Hujan,1
2025-11-04,24.6,31.4,26.8,86.0,8.3,8.0,3,260,1,SE,Hujan,1
2025-11-05,23.1,31.5,26.7,83.0,4.0,7.5,5,268,2,W,Hujan,1
2025-11-06,23.7,32.2,26.0,85.0,1.7,8.0,6,250,2,SW,Hujan,1
2025-11-07,23.1,31.8,27.1,82.0,18.5,7.8,3,330,1,W,Hujan,1
2025-11-08,24.4,31.9,26.9,88.0,0.0,8.0,7,280,2,E,Cerah,0
2025-11-09,23.0,28.7,25.6,87.0,38.5,8.0,5,240,2,SW,Hujan,1
2025-11-10,23.5,32.3,27.5,81.0,1.0,7.3,5,190,2,S,Hujan,1
2025-11-11,25.0,31.9,27.8,83.0,0.0,8.0,3,240,1,S,Cerah,0
2025-11-12,24.5,30.6,27.3,87.0,0.0,8.0,3,300,2,W,Cerah,0
2025-11-13,23.7,31.3,26.8,84.0,16.8,8.0,4,130,2,W,Hujan,1
2025-11-14,24.6,32.4,27.8,84.0,0.0,8.0,4,210,1,SE,Cerah,0
2025-11-15,24.6,31.4,26.6,87.0,1.0,8.0,5,210,1,SW,Hujan,1
2025-11-16,23.2,31.0,26.2,89.0,17.1,7.6,4,310,2,W,Hujan,1
2025-11-17,23.9,32.3,27.5,82.0,14.5,5.7,3,240,1,W,Hujan,1
2025-11-18,24.1,30.9,27.2,86.0,11.0,8.0,4,260,2,W,Hujan,1
2025-11-19,24.9,28.6,26.6,86.0,5.75,8.0,5,240,2,W,Hujan,1
2025-11-20,24.2,31.1,27.4,84.0,0.5,8.0,7,280,2,W,Hujan,1
2025-11-21,22.8,32.6,27.3,79.0,11.5,8.0,4,240,1,W,Hujan,1
2025-11-22,23.7,31.1,27.4,80.0,2.0,8.0,6,270,2,W,Hujan,1
2025-11-23,25.0,33.6,27.9,80.0,0.0,8.0,3,210,1,W,Cerah,0
2025-11-24,23.8,31.9,26.8,86.0,23.9,8.0,3,280,1,S,Hujan,1
2025-11-25,24.1,32.6,27.9,81.0,1.0,7.3,5,240,2,W,Hujan,1
2025-11-26,24.7,33.1,27.8,82.0,0.0,8.0,3,170,1,S,Cerah,0
2025-11-27,24.6,33.7,28.0,83.0,0.0,8.0,3,120,1,C,Cerah,0
2025-11-28,24.5,33.4,27.0,87.0,0.0,4.5,8,240,2,SW,Cerah,0
2025-11-29,23.2,28.3,25.2,89.0,89.5,8.0,4,280,2,W,Hujan,1
2025-11-30,23.7,32.1,27.7,83.0,13.0,6.6,4,300,2,W,Hujan,1
2025-12-01,25.2,32.2,27.3,86.0,7.7,8.0,4,330,2,NW,Hujan,1
2025-12-02,24.6,30.5,27.3,85.0,1.0,7.6,3,270,1,W,Hujan,1
2025-12-03,24.9,31.3,26.4,88.0,0.0,8.0,4,190,2,SW,Cerah,0
2025-12-04,23.7,30.2,26.4,85.0,9.3,7.4,3,300,1,NW,Hujan,1
2025-12-05,23.8,32.0,26.6,86.0,0.0,8.0,4,190,2,C,Cerah,0
2025-12-06,24.3,29.2,26.4,86.0,0.0,8.0,5,280,2,W,Cerah,0
2025-12-07,23.7,32.0,26.3,89.0,0.0,8.0,4,140,1,SE,Cerah,0
2025-12-08,23.7,31.8,26.4,88.0,13.0,8.0,4,270,2,W,Hujan,1
2025-12-09,24.1,30.6,26.8,81.0,1.4,7.6,5,270,2,C,Hujan,1
2025-12-10,23.3,33.7,27.3,81.0,0.0,8.0,3,280,1,E,Cerah,0
2025-12-11,23.6,28.1,25.7,90.0,35.4,8.0,4,270,1,W,Hujan,1
2025-12-12,23.3,30.3,26.4,87.0,1.0,7.9,4,270,2,NW,Hujan,1
2025-12-13,23.4,32.0,26.5,84.0,0.0,8.0,3,160,1,W,Cerah,0
2025-12-14,24.6,32.7,27.7,81.0,1.6,6.1,5,350,2,W,Hujan,1
2025-12-15,24.7,28.9,26.3,88.0,3.2,8.0,2,240,1,NW,Hujan,1
2025-12-16,23.7,30.6,26.4,87.0,31.1,7.1,4,290,2,W,Hujan,1
2025-12-17,23.6,33.2,27.7,78.0,2.1,8.0,5,320,2,W,Hujan,1
2025-12-18,25.1,31.8,27.1,82.0,0.6,8.0,4,280,2,W,Hujan,1
2025-12-19,24.9,31.0,26.8,85.0,0.2,8.0,6,220,1,SW,Hujan,1
2025-12-20,23.0,27.9,24.8,90.0,14.5,6.7,3,200,1,S,Hujan,1
2025-12-21,23.2,30.7,26.0,88.0,2.0,6.1,2,240,1,SW,Hujan,1
2025-12-22,23.4,31.7,26.2,87.0,28.4,5.8,3,270,2,W,Hujan,1
2025-12-23,23.9,32.6,27.0,84.0,2.8,6.9,4,300,2,W,Hujan,1
2025-12-24,24.7,30.3,26.8,87.0,13.3,8.0,4,250,1,W,Hujan,1
2025-12-25,23.8,33.4,27.6,80.0,0.0,7.9,4,250,1,SW,Cerah,0
2025-12-26,24.4,34.0,27.4,82.0,0.0,8.0,4,320,2,W,Cerah,0
2025-12-27,24.5,28.3,26.1,87.0,9.3,6.7,5,270,2,W,Hujan,1
2025-12-28,24.1,33.0,28.0,79.0,9.5,7.0,4,260,2,NW,Hujan,1
2025-12-29,24.3,31.5,26.9,87.0,0.0,8.0,6,280,2,NW,Cerah,0
2025-12-30,23.6,29.9,26.5,87.0,25.6,8.0,4,270,1,W,Hujan,1
2025-12-31,23.8,31.6,26.1,87.0,2.5,8.0,3,260,1,W,Hujan,1
